tweet;label
Ya Tuhan, mau marah tapi gimana gak ada orang nya percuma juga gk akan direspon. Tp klo bikin APK itu yg bner dong, sblumnya minta maaf kalo mungkin ini kesalahan jaringan internet atau hape saya yang kurang bagus. Tapi saya uda pinjem semua hp temen2 semua, setiap uda ngisi NIK nunggu captcha nya i...Ulasan LengkapYa Tuhan, mau marah tapi gimana gak ada orang nya percuma juga gk akan direspon. Tp klo bikin APK itu yg bner dong, sblumnya minta maaf kalo mungkin ini kesalahan jaringan internet atau hape saya yang kurang bagus. Tapi saya uda pinjem semua hp temen2 semua, setiap uda ngisi NIK nunggu captcha nya ituloh bener2 luar biasa bikin kesel.Mending hapus aja, gak usa tnggung kek gni.Niat nya mempermudah, tapi mala bkin ksel. Sampek download-uninstall brkali2, tlp 1400500 sampek pulsa bonyok tp gk hasil;0
Aplikasi mobile JKN dari kemarin tidak bisa log in. Kenapa ya? Apa ada perbaikan aplikasi ? Dan kapan bisa digunakan kembali karena mau ganti faskes;0
Aduh aplikasi ngga jelas sering error pas mau buat berobat ngga bisa login buat lihat kartunya. Katanya udah digital kartunya. Dihapus aja lah dari playstore bikin sampah doangan.;0
Sudah berapa kali di coba tetep saja ada yg salah...tetep nggak bisa màsuk....sampai kuota habis..gimana yg miskin yg nggak punya android;0
Ga jelas bgt aplikasi d suruh update mulu tiap mau masuk. Pdhl barusan updte. Ah ngabisin kuota aja nih -_- pdhl urgent bth info ckck buat aplikasi customer service online kaya bank BCA dll dong biar ada solusi tanpa tlp call center. Krn ga smua org punya pulsa. Mgkn lbh membantu kita.;0
Woooooi..... Ngape ni aplikasi gak bisa buat ngapa2 in... Mau cek premi dan yg lain... Gak bisa2? Profesional dikit dong? Gaji aja gedde pake uang rakyat... Bpjs nya di bikin rugi terros.... Ngurus aplikasi mcm ni pun tak beccus... Nyadar diri dong.. Tau malu dikit Klo gak punya kemampuan... Jgn tau...Ulasan LengkapWoooooi..... Ngape ni aplikasi gak bisa buat ngapa2 in... Mau cek premi dan yg lain... Gak bisa2? Profesional dikit dong? Gaji aja gedde pake uang rakyat... Bpjs nya di bikin rugi terros.... Ngurus aplikasi mcm ni pun tak beccus... Nyadar diri dong.. Tau malu dikit Klo gak punya kemampuan... Jgn taunya cuma taunya mkn gaji buta... Hade.. Anjaaaay.... Kemaren udah update... Skrg minta update lagi... Taik emang.. Taik taik....;0
Aplikasi gaberguna!!! Mempersulit peserta BPJS yang mau daftar atau merubah data peserta. Balasan dari ulasan pun sama sekali tidak membantu. Tidak usah membuat aplikasi jika adanya aplikasi tidak membantu. Kami dilarang dan tidak dilayani pihak kantor cabang BPJS karena adanya covid 19 dan disarank...Ulasan LengkapAplikasi gaberguna!!! Mempersulit peserta BPJS yang mau daftar atau merubah data peserta. Balasan dari ulasan pun sama sekali tidak membantu. Tidak usah membuat aplikasi jika adanya aplikasi tidak membantu. Kami dilarang dan tidak dilayani pihak kantor cabang BPJS karena adanya covid 19 dan disarankan untuk mengurus secara online. Tapi ternyata setelah instal aplikasi untuk daftar ataupun login sama sekali tidak bisa. Perbaiki kinerja aplikasi jangan persulit kami!!!;0
Pelayanan sangat buruk. Saya mau pindah kepersertaan ke mandiri. Dari aplikasi tidak bisa. Saya datang ke kantornya, disuruh telpon care center. Dari kemarin ga bisa tersambung ke cs nya. Maksudnya apa gini ngabisin pulsa aja. Iuran naik secepatnya diberlakukan, tapi giliran iuran turun, banyak alas...Ulasan LengkapPelayanan sangat buruk. Saya mau pindah kepersertaan ke mandiri. Dari aplikasi tidak bisa. Saya datang ke kantornya, disuruh telpon care center. Dari kemarin ga bisa tersambung ke cs nya. Maksudnya apa gini ngabisin pulsa aja. Iuran naik secepatnya diberlakukan, tapi giliran iuran turun, banyak alasan sandiwara nunggu kiamat baru diberlakukan. Goblok!!;0
Tiap kali update harus masuk dari awal lagi. Harus masukan email lagi, no BPJS dan macam macam lainnya dan parahnya lagi sering ditolak. Coba deh cari orang atau perusahaan IT yg benar benar bisa buat aplikasi yg baik, jangan yg abal abal !! Tapi ini cuma saran kl gak mau jg gpp, lagian biasanya kal...Ulasan LengkapTiap kali update harus masuk dari awal lagi. Harus masukan email lagi, no BPJS dan macam macam lainnya dan parahnya lagi sering ditolak. Coba deh cari orang atau perusahaan IT yg benar benar bisa buat aplikasi yg baik, jangan yg abal abal !! Tapi ini cuma saran kl gak mau jg gpp, lagian biasanya kalian pasti minta supaya masyarakat bersabar dan maklumi jika ada hal-hal semacam ini terjadi dgn berjuta alasan yg kalian kemukakan sebagai pembenaran. Saya doakan semoga kalian dapat hidayah. Aamiin.;0
"Kirain cuma saya yang punya masalah login..berat banget kayanya,setiap mau login kelamaan loading..ujung"" nya silahkan coba lagi nanti..";0
2 hari Ga bisa login.. parah.. tolong segera di perbaiki... sudah di update tetep aja ga bisa login.. gimana sih... mau make jadi susah;0
Setelah upgrade malah buruk nih aplikasi ini gak sangat membantu,, sering gagal & tidak bisa masuk,, untu mengecek aja gak bisa, parah, tolong dong perbaiki. & Tolong terap kan peraturan presiden & penolakan dr MA. Terima kasih;0
Aplikasi tidak bisa di gunakan.. Bisa masuk tapi untuk perubahan pengecekan kepesertaan dan ganti data tidka bisa di gunakan selalu selalu bermasalah silahkan coba beberapa saat lagi.. Tolong lah di perbaiki saya butuh ini aplikasi.;0
"Ngeseliiin poolll Susah banget buka.nya Padahal udah log-in. Bilangnya ""transaksi tidak dapat diproses, mohon coba beberapa saat lagi"" Udah dua hari loh diginiin, 😭 Udah uninstall barangkali aplikasi nya expired, eh install lagi tetep aja ga bisa dibuka Pliiissss diperbaiki donk, pliiissss Ntar kal...Ulasan LengkapNgeseliiin poolll Susah banget buka.nya Padahal udah log-in. Bilangnya ""transaksi tidak dapat diproses, mohon coba beberapa saat lagi"" Udah dua hari loh diginiin, 😭 Udah uninstall barangkali aplikasi nya expired, eh install lagi tetep aja ga bisa dibuka Pliiissss diperbaiki donk, pliiissss Ntar kalo udah lancar tambah star deh";0
Selalu minta update,selalu gak bisa masuk, kalo msuk harus reset password dulu. Heraann padahal aplikasi punya pemerintah 😆 duit dari rakyat banyak, carilah program aplikasi yg bisa menunjang semuanya. 😤😤😤😤😤😤😤😤😤😤😤😤;0
Kenapa sih stiap masuk minta d update trus . Tp tiap d update g bisa ?? Mohon d perhatikan lagi aplikasinya . Ini sdh d update lagi ttp suruh update aplikasinya bkin g nyaman . Katanya suruh lwat aplikasi biar lbh mudah playanannya . Tp aplikasinya buruk . Smoga bsa kyk bpjs ketenagakerjaan aplikasi...Ulasan LengkapKenapa sih stiap masuk minta d update trus . Tp tiap d update g bisa ?? Mohon d perhatikan lagi aplikasinya . Ini sdh d update lagi ttp suruh update aplikasinya bkin g nyaman . Katanya suruh lwat aplikasi biar lbh mudah playanannya . Tp aplikasinya buruk . Smoga bsa kyk bpjs ketenagakerjaan aplikasinya g kbnyakan suruh update .ksh bintang 1 aja buruk bgt aplikasi ini😑kecewa;0
Gimana ya ini mau urus kartu bpjs pas ke kantor suruh pulang sama security nya suruh nelpon aja...giliran di telpon ga diangkat angkat...petugasnya pada kemana sih... Ga ngerti arti wfh ya? WFH itu work from home...meskipun dirumah harusnya tetep kerja dong angkat telpon konsumen... ANEH;0
MENGECEWAKAN... rubah faskes suruh tunggu sebulan, udah sebulan aplikasi down ga bisa connect... Dan wajib ikut dengan bayar mahal, layanan seperti ini... 😓😓😓;0
Maaf awal gue kasih ☆ 5 tpi next setiap login gak bisa msk dan disuruh login berulang2 kali, dan bru di update aplikasinya, eee blom 1 mggu disuruh update lgi.... parah semakin gak jelas;0
Apa manfaatnya app ini, untuk daftar baru secara online saja sering eror, sedang kantor cabang tidak menerima pendaftaran langsung secara offline;0
Saya sudah daftar.. Sudah diverifikasi email.. Tapi baru di 85% aplikasinya error.. Baru sampai tahap pilih kelas 1.. Mohon dibantu..;0
Jarang dibuka, sekalinya dibuka minta update. Abis diupdate suruh log in lagi. Aplikasi lain ga ada yang begini. Habis diupdate ya otomatis log in ga pake log out. Dah gitu kudu log in pake nomor bpjs. Kan ribet bet bet;0
Mau register..kode verifikasi gak muncul..gmn caranya saya pake aplikasi ini?register aja gk bisa..tolobg diperbaiki dong!!!;0
"Mohon untuk secepatnya bisa segera memperbaiki aplikasi karena saya sudah login beberapa kali tapi tetap tidak berhasil dengan pernyataan ""Transaksi belum dapat diproses. Silahkan coba beberapa saat lagi"". Terima kasih.";0
Apa pemerintah tidak punya ahli yg profesional? Pelayanannya sangat buruk! Sampai muak liat transaksi tidak dapat di proses! Parah!;0
Sumpahh,, mau aktifin Bpjs saya mau lahiran. Udah lama juga ga di.respon. Tolong dong!!! Dsuruh online tapi ga ada yg balas satu pun! Dtelfon ga di angkat !!! Gimana si . Tolong dong di.respon .;0
Saya tiba mau membayar iuran BPJS kok harga pembayaran ny belum turun ya.apakah yang terjadi?pesan dari presiden kata ny turun,tapi kok tidak turun ya;0
Kalau kita mendaftar sbagai anggota baru BPJS Kesehatan melalui aplikasi ini, bagaimana dengan kartu BPJS nya apakah akan dikirim ke rumah pendftar kartunya oleh pihak BPJS kesehatan atau print sendiri kartunya di selembar krtas???;0
Pelayanan online sangat BURUK!!!!!!!!!!!! Di tlp call center gak aktif. Disuruh ngerubah data secara online katanya proses 3 hari. Ini udah seminggu belum ada kabar sama sekali. Tolong pelayanannya di tingkatkan disaat situasi wabah covid 19 ini dan konfimasinya dengan jelas.;0
koq tagihan nya blm ada perubahan,katanya kenaikan dibatalin,dikembalikan dlm bentuk saldo,kecewa berat,,bulan ini tak terbayarkan lg,gara2 virus..;0
Aplikasi milik negara gk memuaskan sama sekali.sudah install dapat di gunakan hanya beberapa bulan.meskipun aq butuh bpjs tapi aq gk butuh aplikasi yg gk jelas..muak uninstall az buag2 pulsa.;0
Masa berlaku surat rujukan minta ditambah menjadi 6 bulan, klo masa berlaku 3 bulan cukup repot urus surus surat rujukan nya, terima kasih;0
Tidak bisa login padahal sudah daftar tapi mau buka aplikasinya tetep tidak bisa. Masuk nih apliksi . Sebenr nya buat apa sih malah ribet mau masuk login aja susah..tolomg lah d cek berkala ni aplikasi biar d permudah . Kalow mau login. Biar tidak ribet gini;0
Kenapa saya gk bisa login sehabis di update.. tolong diperbaiki lagii aplikasinya.. saya mau daftar untuk brobat malah gk bsa.. gimana sih..;0
satu lagi nih, dari KAI sampe BPJS, semua aplikasi bermasalah terus, kurang lagi ya dananya buat aplikasi yang bagus stabil ??;0
Pas mau daftar sudah bermasalah, verifikasi kode masuk ke email, tp di aplikasi keteranhannya tidak bisa diproses, selalu gtu sdh dicoba berulang x;0
aplikasi buruk..udah 3 hari cb klik semua menu di aplikasi..hasilnya nggak ada..yang ada cuma mutar2 lama nggak jelas..dan ada pesan maaf transaksi saat ini tdk bs diproses..coba beberapa saat lagi..menjengkelkan..;0
Tolong aplikasinya di mantapkan lg min... belakangan ini setiap kali mau masuk selalu tdk bisa.. padahal akunnya kan sudah ada... 😑;0
pelayanan kurang bagus. di kantor cabang bpjs di suruh lewat aplikasi, di aplikasi disuruh datang ke kantor bpjs.. tolong dipermudah pelayananya.;0
Saya lagi ada keluhan, padahal saya sudah kirim Gmail, malah di blokir, mohon dong jangan di blokir terus tolong di respon dong;0
Setiap hari diingetin skrining Covid19 mulu. Masa iya harus tiap hari? Kalo ga yakin petugasnya dateng kerumah langsung aja lah.;0
Saya suka dengan apps ini,, malah dlu saya kasi bintang 5,, tp lama kok jadi ngeselin ya,,, tiap buka apps harus update n masukin kartu anggota bpjs terus,, kalo memang ada yg perlu diperbaiki n ditambah,, tampung2 aja dlu,, pikirin lagi apa2 saja yg mau dirubah,, tahun depan sekalian diperbarui,, b...Ulasan LengkapSaya suka dengan apps ini,, malah dlu saya kasi bintang 5,, tp lama kok jadi ngeselin ya,,, tiap buka apps harus update n masukin kartu anggota bpjs terus,, kalo memang ada yg perlu diperbaiki n ditambah,, tampung2 aja dlu,, pikirin lagi apa2 saja yg mau dirubah,, tahun depan sekalian diperbarui,, biar ga tiap bulan update dan terus apdate lg,,;0
Kenapa yah dengan auto debit nya,, sudah 90 % tahapan pendaptarannya di lalui tapi auto debitnya yg jadi masalah, no rekening dan nama sudah di masukkan lagi lagi selalu tidak trproses,, knapa ya,, mohon bimbingannya;0
"Saya mencek iuran bpjs kesehatan dengan no.kartu saya di website kenapa ada notif ""anda bukan peserta perorangan"". Sedangkan di data orang tua pada website bpjs nama saya sudah gak ada lagi. Jadi gimana solusinya biar saya bisa mencek iuran saya.";0
Kenapa ini sudah d update ko malah jd g bisa login sih.. terus aja muncul ketrngan coba beberapa saat lagi Hadeuuuh paraaahh..!!!;0
"Ga bisa di pake Aplikasi nya . Padahal lagi butuh bngt aktiv atau engga nya . tolong aplikasinya di perbaiki lagi yaa .. kasian lagi pandemi kya gini kan ga bisa kemana"" , jalan satu""nya harus lewat online :( :(";0
Ini aplikasi gimana sih, pendafataran mentok di 90% pas pembayaran non bank gk bisa diakses sama sekali, trus selesaikan daftarnya kayak mana. Pergi ke kantornya diarahkan lagi ke aplikasi ini, pas ditanya malah disuruh coba trus. Ini gimana sih, soal naikin aj iuran aj cepat pelayanan kayak eek.;0
Aplikasi kelas pemerintahan kok gini ya Uang masyarakat yg dibayarkan tiap bulan dipake buat apa Utk maintains aplikasi aja gk tercover, INGAT DUIT RAKYAT ITU AMANAT DAN TITIPAN, SALAH ALOKASI APALAGI SAMPAI MASUK KANTONG SENDIRI SAMA HAL NYA MAKAN HARTA HARAM!!! AKHIRAT MENANTI KITA SEMUA BOSS!!!;0
Aplikasi sering error dan tidak respon. Saat dibuka sering permintaan tidk dpt diproses. Pengembang aplikasi setengah2 tidk mau menanggapi keluhan user, terbukti dengan bnyaknya keluhan user dan tidak ada tanggapannya disetiap ulasan. Tolonglah pengembang, ini bpjs-kes kelasnya bukan kaleng2, skalan...Ulasan LengkapAplikasi sering error dan tidak respon. Saat dibuka sering permintaan tidk dpt diproses. Pengembang aplikasi setengah2 tidk mau menanggapi keluhan user, terbukti dengan bnyaknya keluhan user dan tidak ada tanggapannya disetiap ulasan. Tolonglah pengembang, ini bpjs-kes kelasnya bukan kaleng2, skalanya besar, nasional, dan usernya butuh aplikasi yg bisa mengokomodir dengan nyaman, bukan malah bikin susah. Tolong yg profesional saat mengelola dan mengembangkan aplikasi. Terimakasih.;0
Habis download APK ini, knpa buat daftarin aja gk bisa. Transaksi belum di proses terus, mohon coba lagi. Lah terus untuk apa ada via online. Tolong lah di perbaiki. Jng cuma pasang APK yg tak bisa di pakai.;0
Tiap ada update harus selalu log in kembali Mau log in gagal terus Password udah benar gagal terus Reset password Dapat password baru Baru bisa log in Tolong di perbaiki lah supaya bisa log in menggunakan email yang otomatis bisa masuk E-banking aja sekarang sudah mudah log in dan log out Kenapa BPJ...Ulasan LengkapTiap ada update harus selalu log in kembali Mau log in gagal terus Password udah benar gagal terus Reset password Dapat password baru Baru bisa log in Tolong di perbaiki lah supaya bisa log in menggunakan email yang otomatis bisa masuk E-banking aja sekarang sudah mudah log in dan log out Kenapa BPJS malah susah ?;0
Katanya iuran bpjs sdh turun,kembali seperti semula, tp sy sdh 3 bln ini msh byr hrg kenaikan 100%, kapan realisasinya?;0
Ini aplikasi sering banget update ya? Katanya tarif premi BPJS kesehatan diturunkan... Koq sampai saat ini bayar nya sama aja seperti tahun kemarin Rp 160rb?? Kpn ni pasti nya akan diturunkan tarif premi nya??;0
Aplikasi nya ga bisa buat daftar jkn online terus iyuran bpjs juga masih versi lama bukan yang terbaru. Percuma instal app ini. Sangat kecewa 🙄;0
"Minta perbaharui aplikasi, setelah di perbaharui malah makin ""ANCUR"" gx bisa login, padahal sudah ada akun,,,,";0
Bentar2 update, kalau gak di update tdk bisa di buka. Jangan sering2 lah update, pusing.. pusing..baru update tanggal 20 januari 2020 tanggal 3 pebuari 2020 sdh minta update lagi.gimana yg buat applikasi ini, kalau gak di update gk bisa di buka. Kesal jadinya !!! 😡😡😡;0
Kenapa abis di update gak bisa login?! Iuran naik bukannya jadi makin bagus malah makin buat emosi ! Udah 10x lebih malah kayanya nyoba login tetep aja gak bisa kenpa ? Kalo ada pilihan yg gak pake bintang saya pilih yg gak ada bintangnya;0
"Setelah update jadi susah login, ""Transaksi belum dapat diproses, silahkan coba beberapa saat lagi"". Gitu terus dari kemarin. Aplikasi pemerintah kok macam gini modelnya, terus buat apa nyuruh update kalo jadi gak bisa d akses gini coba...";0
Saya pengen berenti BPJS klo bisa!!! Ini pemerasan. Rakyat di paksa bayar premi terus menerus tanpa melihat kemampuan Rakyat tersebut, dan parahnya sluruh wni wajib ikut bpjs yg jelas2 tanpa melihat ekonomi rakyat, rakyat di peras/di paksa harus bayar.sedangkan pelayanan sangat BURUK.. semoga kalian...Ulasan LengkapSaya pengen berenti BPJS klo bisa!!! Ini pemerasan. Rakyat di paksa bayar premi terus menerus tanpa melihat kemampuan Rakyat tersebut, dan parahnya sluruh wni wajib ikut bpjs yg jelas2 tanpa melihat ekonomi rakyat, rakyat di peras/di paksa harus bayar.sedangkan pelayanan sangat BURUK.. semoga kalian petinggi BPJS, pejabat, menteri, atau presiden Sadar akan pemerasan ini. !!!!;0
Setiap buka aplikasi ini susah..loading kama..tau2 sisuruh log in lagi..buang2 kuota..hallo tolong min dipermudah kita..bukan dipersulit seperti ini...bayar mahal2;0
Saya mau tanya, saya dan istri punya KIS dari pemerintah dan jika saya mau bikin untuk anak apakah KISnya sama seperti saya apa tidak jika tidak KISnya masuk golongan mana, dan sarat untuk membuatnya apa aja yang di butuhkan,?;0
aplikasinya sangat tidak mendukung di suruh daftar online pas daftar online malah gak bisa di akses dan selalu gagal... sangat amat buruk.;0
Layanan pemerintah tp sangat buruk, susah diakses walau jaringan penuh.. Layanan online ini tdk mungkin pake dana sedikit, apa SDM nya gk bermutu. Aneh layanan pemerintah tp susah di akses. Sy sngt kecewa sm aplikasi ini;0
"Tidak bisa daftar, pas masuk kan email tertulis ""transaksi tidak dapat diproses"" Biasa....Aplikasi Pemerintah.";0
Percuma datang ke kantor BPJS kesehatan di tolak mentah-mentah oleh Security-nya suruh buat online,, orang tinggal cetak aja di bikin ribet lagi;0
Kok biaya bulan ini masih besar sih? Kan udh ada keputusan MK di judicial review bahwa Pasal 34 ayat 1 dan ayat 2 Perpres 75 Tahun 2019 mengenai kenaikan bpjs yang sudah di batalkan oleh MK, dan keputusan MK itu final dan mengikat loh.;0
Saya udah bolak-balik 3 hari ke kantor cabangnya tapi suruh download apk ini tapi saya daftar gak bisa Saya disuruh telfon call center juga GK bisa Gimana pelayanan seperti ini Bukannya dipermudah malah di persulit Apa perlu saya bawa media untuk mengexpos kinerja pelayan yg seperti ini?;0
Aplikasi bobrok saya mau urus aktifasi BPJS saya tidak bisa ubah data, lewat call center bobrok juga, ngabisin pulsa doang, katanya layanan 24 jam ini ko ga sigap bngt ngelayanin peserta, tolong lah ya, bnyk masyarakat yg mau urus ini itu, tolong pelayanan nya dimaksimalkan, saya sangat kecewa sekal...Ulasan LengkapAplikasi bobrok saya mau urus aktifasi BPJS saya tidak bisa ubah data, lewat call center bobrok juga, ngabisin pulsa doang, katanya layanan 24 jam ini ko ga sigap bngt ngelayanin peserta, tolong lah ya, bnyk masyarakat yg mau urus ini itu, tolong pelayanan nya dimaksimalkan, saya sangat kecewa sekali.;0
kenapa saya tidak bisa daftar melalui aplikasi ini. sudah berulang x saya coba notifikasi nya : tidak ada data keluarga yang belum didaftarkan, silahkan masukan NIK lainnya. Padahal saya belum punya dan daftar BPJS;0
Sungguh kecewa. Saya sudah melakukan pembayaran dengan membayar via online. Tapi masih aja kena auto debet, saldo atm kepotong. Jadi pembayaran bulan ini doble.. Sungguh mengenaskan...!!!;0
"Dibln Maret saya cek berkali"" TDK ada tagihan premi sama sekali,mngkin karna ada kbijakan baru soal dibatalkannya kenaikan Iuan BPJS itu kali ya. eeee..gtwnya.. baru saja saya buka apps transaksi blm bisa suruh coba lagi,liat premi rp.0 trs liat catatan pembayaran langsung digenjot Rp. 220.000 gila ...Ulasan LengkapDibln Maret saya cek berkali"" TDK ada tagihan premi sama sekali,mngkin karna ada kbijakan baru soal dibatalkannya kenaikan Iuan BPJS itu kali ya. eeee..gtwnya.. baru saja saya buka apps transaksi blm bisa suruh coba lagi,liat premi rp.0 trs liat catatan pembayaran langsung digenjot Rp. 220.000 gila g tuh. Dibln maretnya g ada catatan pembayaran,tp bln aprilnya lngsung ditarik segitu..mksdnya gmn sih. Trs liat statusnya TIDAK AKTIF KARNA PREMI nah lo SDH byr tp g aktif.apa""an coba g msk akal bgt.";0
"Setelah diperbarui kenapa malah gak bisa masuk"" padahal lagi butuh banget buat pendaftaran antrian karena ada pembatasan jumpah pasien lalu kalau seperti ini gmn";0
Kenapa tiap kali mau buka aplikasi harus di update dahulu padahal baru 2 minggu update,, masak mesti update lagi update lagi ...;0
tambah lama tambah lemot aplikasi , sudah dibayar .tapi di aplikasi masih ada tertera harga yg blm dibayar ! mohon di tingkatkan;0
Mohon bisa diperbaiki layananya. kususnya. ganti data Nama yg gak sesuai KTP. sering kali gara2 admin cetak salah ketik nama. kita jadi susah mau gunakan BPJS kesehatan ini atau gak bisa Harapanya, nama yg Salah cetak Atau bahkan alamat yg salah ketik bisa diganti via aplikasi online ini atau restor...Ulasan LengkapMohon bisa diperbaiki layananya. kususnya. ganti data Nama yg gak sesuai KTP. sering kali gara2 admin cetak salah ketik nama. kita jadi susah mau gunakan BPJS kesehatan ini atau gak bisa Harapanya, nama yg Salah cetak Atau bahkan alamat yg salah ketik bisa diganti via aplikasi online ini atau restore via website gitu jadi gak susah2 jauh2 ke kantor antrinya lama juga kduluan corona datang. mksih Mohon sekali... makasih;0
Gak bisa login berminggu2 cuy, ini aplikasi punya siapa sih. Anak magang? 😂. Mahal lo ni iuran nya, kudu lagi.;0
Aplikasi gak GUNA, mau login gak bisa terus. Sering minta update, mending di hapus aja dari playstore aplikasi ini..;0
Aplikasi ini gimana sih? Saya daftar bpjs masukin nik selalu tidak terdaftar. Nik satu keluarga dimasukin jawabannya itu semua. Tujuan dibuat aplikasi kan untuk mempermudah, kok ini malah mempersulit. Jadi tolong perbaikannya. Terimakasih;0
Ini namanya pembodohan dan pemerasan rakyat kalangan ke bawah. Saya sudah datang ke kantor BPJS malah di kasih lembaran kertas suruh telpon 1500400. Sudah saya telpon 100x. Saya habiskan pulsa hampir 300.000 . Saya belum bicara dengan customer care nya tapi pulsa saya habis dan berkurang. Maksud nya...Ulasan LengkapIni namanya pembodohan dan pemerasan rakyat kalangan ke bawah. Saya sudah datang ke kantor BPJS malah di kasih lembaran kertas suruh telpon 1500400. Sudah saya telpon 100x. Saya habiskan pulsa hampir 300.000 . Saya belum bicara dengan customer care nya tapi pulsa saya habis dan berkurang. Maksud nya apa . SAYA SUDAH SUSAH, saya selalu rutin bayar angsuran dengan tepat waktu. Skrg saya mau persalinan malah di non aktifkan.;0
Uda masuk, tpi tiba tiba keluar lagi.. nyoba login lagi berkali2 ttp g bisa.. tolong dong di perbaiki.. kok susahh sih.. !!;0
Sebelum update tidak bila login, setelah di update jg tidak bisa login saat ini. Mohon bantuannya karna aplikasi JKN sangat membantu;0
Aplikasi goblok eror kaya otak yang bikin klo belum juga di benerin aplikasinya gue laporin juga nih biar pada di pecat kerjanya pada gak bener IT nya goblok.. birokrasinya berbelit belit;0
Ini kenapa bayar preminya blm turun.. Khan udah dibatalkan MA. Buat makan aja lg susah bayar masih naik...bpjs nda melek matanya apa yach??;0
Riba itu Haram, Asuransi juga HARAM KARENA ADA UNSUR RIBA,. BOLEH GAK SAYA KELUAR / TIDAK IKUT BPJS???? AYO JAWAB MIN.;0
Awlx lewt aplikasi mmg gagal up date trus tp g bs2, akhirx ke kantor BPJS dsruh lewt aplikasi on line, akhirx sy cb di area kantor BPJS bs..tp kendala bwt yg mmg awam kita binggung cara untuk merubah dta dan trun kelas. Ngemper lm bwt rubah data kepesertaan. Tlg bwt slnjutx diperbaiki pelayannx 😷🙏;0
Mohon bantuannya untuk me login nya lah. Saya bermasalah dengan paswordnya. Untuk mendapatkan paswordnya kita harus bagaimana;0
Susah bgt di buka nya loading mulu padahal sinyal bagus , sekaliny ke buka TRANSAKSI BELUM BISA DI PROSES , SILAHKAN COBA BEBERAPA SAAT LAGI . Gitu aja teruuusss .. tolong perbaiki , kita bayar kok tiap bulan .. ga nunggak lagi .. cuma pengen pelayanan yg baik juga. Terimakasih ..;0
Harus di update dulu baru aplikasi bisa dibuka, ini sangat menyusahkan karena bisa jadi ada kondisi-kondisi tertentu sehingga ga bisa langsung diupdate (koneksi internet / ketersedian ruang di perangkat). Cukup hanya direminder saja, agar penggunaanya masih tetap dipergunakan. Maksih;0
Tolong diperbaiki aplikasinya 1.Sering loading lama saat mau check keanggotaan/lainnya Keterangan transaksi tdk dapat diproses. Servernya tolong ditingkatkan 2.Tolong ubah iuran pernah kelas, karna BPJS tidak jadi naik kan iurannya, tapi di aplikasi masih naik 100% 3.Ubah faskes lama amat nunggu seb...Ulasan LengkapTolong diperbaiki aplikasinya 1.Sering loading lama saat mau check keanggotaan/lainnya Keterangan transaksi tdk dapat diproses. Servernya tolong ditingkatkan 2.Tolong ubah iuran pernah kelas, karna BPJS tidak jadi naik kan iurannya, tapi di aplikasi masih naik 100% 3.Ubah faskes lama amat nunggu sebulan baru aktif.;0
Saya pernah daftakan akun saya pke no suami terus pas mau daftar lagi buat akun suami kok gk bisa pake no yg lain ya??? Udah pernah coba pake no hp yg lain ttp gk bisa itu kenapa ya???mohon jawaban ny soal ny suami saya mau pindah faskes dan itu harus di ubah sendiri secra online di aplikasi ini;0
Permisi admin izin bertanya, jadi saya pernah ganti lokasi Faskes saya dari lokasi A ke lokasi B lewat aplikasi ini. Dan memang menunggu beberapa waktu untuk akhirnya Faskes saya pindah. Tapi dikartu fisik kan masih tertulis lokasi Faskes di lokasi A, jadi apakah jika saya datang ke lokasi B sudah b...Ulasan LengkapPermisi admin izin bertanya, jadi saya pernah ganti lokasi Faskes saya dari lokasi A ke lokasi B lewat aplikasi ini. Dan memang menunggu beberapa waktu untuk akhirnya Faskes saya pindah. Tapi dikartu fisik kan masih tertulis lokasi Faskes di lokasi A, jadi apakah jika saya datang ke lokasi B sudah bisa dilayani? Terimakasih..;0
Disuruh update, udah di update. Tapi pas dibuka malah ga bisa login. Apa sih ini maksudnya? Tadi dapat notif disuruh melakukan screening covid 19, tapi pas buka aplikasinya malah disuruh update dan ga bisa login sampai skrg. Tolong dong perbaiki sistemnya. 😕;0
Saya mau bertanya kenapa putusan MK belum dilaksanakan ya?tagihan saya di kelas 1 msih sama dg yg dlu dan belum ada perubahan.aplikasi ini ga sangat buruk, tidak responsif dan interaktif. Sering out sendiri tanpa jelas kemudian sering minta diupdate dan harus kita isi terus nomornya setelah update b...Ulasan LengkapSaya mau bertanya kenapa putusan MK belum dilaksanakan ya?tagihan saya di kelas 1 msih sama dg yg dlu dan belum ada perubahan.aplikasi ini ga sangat buruk, tidak responsif dan interaktif. Sering out sendiri tanpa jelas kemudian sering minta diupdate dan harus kita isi terus nomornya setelah update baru login lagi. Sangat buruk. Kyaknya yg kelola admin ini juga nggak baca..udah banyak yg koment dan kritik tapi tidak ada perbaikan. Benar2 buruk.;0
Data tidak bisa di akses setelah pembaharuan... Di telfon ke call center tidak ada yg menanggapi, sampai pulsa habis....;0
APLIKASI ONLINE YANG SANGAT BURUK!!!!PERBAIKI!!! LEMOT DN SUSAH UNTUK DI AKSES!!!;0
aplikasi gak beres, dikit2 update, kalo gak siap bikin aplikasi gak usah bikin, bpjs nya aja uda bikin repot, aplikasinya nambah2 in repot;0
